CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Churn Status,Customer Status
109405,Customer9405,506,Germany,Male,46,8,86616.02,2,1,0,47927.42,0,Retained,Inactive
109406,Customer9406,548,France,Female,32,4,6554.09,4,1,1,28538.83,1,Churned,Active
109407,Customer9407,554,Germany,Male,43,3,49143.94,1,0,1,21687.86,0,Retained,Active
109408,Customer9408,516,France,Male,79,9,126026.8,2,0,1,159145.64,0,Retained,Active
109409,Customer9409,554,France,Female,64,0,80984.28,1,1,1,157761.33,0,Retained,Active
109410,Customer9410,648,France,Female,29,10,222250.96,2,1,1,161590.84,0,Retained,Active
109411,Customer9411,498,Spain,Female,80,5,172547.19,3,1,1,127676.5,0,Retained,Active
109412,Customer9412,475,France,Female,20,8,59877.3,4,0,1,175498.33,1,Churned,Active
109413,Customer9413,437,Germany,Female,26,1,93473.11,2,1,1,132596.45,0,Retained,Active
109414,Customer9414,532,France,Male,38,5,91067.2,3,0,1,69384.56,0,Retained,Active
109415,Customer9415,691,Spain,Female,36,6,51609.41,3,1,1,145834.07,0,Retained,Active
109416,Customer9416,379,France,Female,61,4,26686.14,1,0,0,181554.45,0,Retained,Inactive
109417,Customer9417,653,Germany,Female,55,4,90402.51,4,0,1,42659.44,0,Retained,Active
109418,Customer9418,636,Germany,Male,53,10,124391.29,1,0,1,107035.3,0,Retained,Active
109419,Customer9419,811,Germany,Male,31,7,158262.59,1,1,1,184567.56,0,Retained,Active
109420,Customer9420,594,Germany,Female,38,9,66643.99,3,1,0,147103.27,0,Retained,Inactive
109421,Customer9421,703,France,Male,56,0,66233.04,1,0,0,137328.98,0,Retained,Inactive
109422,Customer9422,711,France,Female,40,10,9760.57,1,1,1,45470.69,0,Retained,Active
109423,Customer9423,379,Germany,Female,23,7,176069.63,1,1,1,78851.47,0,Retained,Active
109424,Customer9424,378,France,Male,56,5,24124.8,3,1,1,97646.71,0,Retained,Active
109425,Customer9425,784,France,Female,48,8,190065.51,3,0,1,182931.76,0,Retained,Active
109426,Customer9426,495,Germany,Male,77,0,23842.35,2,1,1,112335.7,1,Churned,Active
109427,Customer9427,606,Germany,Male,43,3,146607.57,4,0,0,172102.71,0,Retained,Inactive
109428,Customer9428,657,Spain,Male,26,2,92800.95,4,0,0,77510.6,0,Retained,Inactive
109429,Customer9429,508,Germany,Female,19,8,10473.7,4,1,1,115611.89,0,Retained,Active
109430,Customer9430,385,Spain,Female,45,4,78789.2,1,1,1,116515.16,1,Churned,Active
109431,Customer9431,407,Germany,Female,74,10,247020.51,4,0,1,123872.66,0,Retained,Active
109432,Customer9432,454,Germany,Female,24,6,182905.56,1,1,1,78253.57,0,Retained,Active
109433,Customer9433,390,France,Male,52,7,96385.53,2,1,1,110139.71,0,Retained,Active
109434,Customer9434,708,Germany,Male,50,2,229368.66,2,0,0,153676.54,0,Retained,Inactive
109435,Customer9435,552,France,Female,31,5,241842.62,2,1,1,140721.91,1,Churned,Active
109436,Customer9436,714,Spain,Female,25,9,183752.67,4,1,1,29267.3,0,Retained,Active
109437,Customer9437,562,France,Female,51,4,37638.83,2,1,0,167177.92,0,Retained,Inactive
109438,Customer9438,586,Spain,Male,64,2,8499.63,2,0,1,43443.32,0,Retained,Active
109439,Customer9439,410,Germany,Male,76,4,195886.02,2,0,0,191404.98,0,Retained,Inactive
109440,Customer9440,647,Germany,Female,44,0,39684.51,4,0,0,75776.74,1,Churned,Inactive
109441,Customer9441,672,Germany,Male,22,3,160908.47,3,1,1,161149.04,0,Retained,Active
109442,Customer9442,651,Spain,Female,54,4,61649.89,4,0,0,35759.27,0,Retained,Inactive
109443,Customer9443,455,France,Female,48,8,73228.86,4,0,0,35870.75,0,Retained,Inactive
109444,Customer9444,598,France,Female,50,7,130372.85,3,0,0,134246.05,0,Retained,Inactive
109445,Customer9445,642,Germany,Female,72,1,22357.84,3,0,1,112281.69,0,Retained,Active
109446,Customer9446,607,France,Female,58,4,94025.23,3,0,1,142363.02,0,Retained,Active
109447,Customer9447,365,Germany,Male,21,9,41124.09,4,1,1,189978.96,0,Retained,Active
109448,Customer9448,487,Spain,Male,53,8,244134.18,4,0,1,137280.16,0,Retained,Active
109449,Customer9449,599,Germany,Male,43,5,78113.4,1,0,0,159758.76,0,Retained,Inactive
109450,Customer9450,361,Germany,Female,36,8,142036.5,2,0,1,47172.72,0,Retained,Active
109451,Customer9451,509,France,Male,60,9,227655.85,2,1,0,148426.08,1,Churned,Inactive
109452,Customer9452,767,France,Female,80,1,227488.53,1,0,1,36088.79,0,Retained,Active
109453,Customer9453,740,Germany,Female,79,7,48416.26,3,1,0,24362.62,0,Retained,Inactive
109454,Customer9454,658,France,Female,52,3,247624.06,1,1,1,194669.45,0,Retained,Active
109455,Customer9455,482,Germany,Male,26,5,52337.61,1,0,0,27949.82,0,Retained,Inactive
109456,Customer9456,636,Spain,Male,24,9,93445.85,2,0,1,72203.77,0,Retained,Active
109457,Customer9457,434,Spain,Female,27,9,240854.44,4,1,1,28122.7,0,Retained,Active
109458,Customer9458,404,France,Male,36,9,36897.24,3,1,0,156747.23,0,Retained,Inactive
109459,Customer9459,482,Germany,Male,77,2,124393.37,2,1,1,128653.59,0,Retained,Active
109460,Customer9460,741,Germany,Female,38,9,229609.43,2,0,1,154664.41,0,Retained,Active
109461,Customer9461,615,Spain,Female,69,10,43762.1,1,0,1,51758.18,0,Retained,Active
109462,Customer9462,815,Spain,Female,63,10,21985.49,2,0,0,18565.76,0,Retained,Inactive
109463,Customer9463,688,Spain,Female,38,6,34246.3,3,1,0,60937.44,0,Retained,Inactive
109464,Customer9464,663,Spain,Male,42,1,138525.87,3,1,1,58528.11,1,Churned,Active
109465,Customer9465,386,Spain,Male,67,8,36654.02,3,1,0,77152.76,0,Retained,Inactive
109466,Customer9466,615,Spain,Male,42,3,241449.69,1,1,0,183496.19,0,Retained,Inactive
109467,Customer9467,697,France,Female,30,4,27854.58,2,1,1,16095.04,0,Retained,Active
109468,Customer9468,396,France,Male,21,1,144905.88,3,0,1,141301.01,0,Retained,Active
109469,Customer9469,642,Spain,Female,27,9,205349.14,2,1,1,60415.96,0,Retained,Active
109470,Customer9470,393,Spain,Female,26,6,58052.26,1,0,1,51215.86,0,Retained,Active
109471,Customer9471,367,Germany,Female,38,7,144659.05,1,1,0,75489.38,1,Churned,Inactive
109472,Customer9472,841,Spain,Male,75,5,95572.97,2,0,0,191584.85,0,Retained,Inactive
109473,Customer9473,549,France,Male,32,7,249569.17,4,0,1,68564.33,0,Retained,Active
109474,Customer9474,784,Spain,Male,76,8,161200.62,4,1,1,44317.18,0,Retained,Active
109475,Customer9475,562,France,Female,46,4,30165.45,4,0,1,92452.97,0,Retained,Active
109476,Customer9476,499,Germany,Female,31,0,16577.39,2,0,1,93840.24,0,Retained,Active
109477,Customer9477,392,Spain,Male,76,10,57912.51,2,1,0,150834.19,1,Churned,Inactive
109478,Customer9478,486,Germany,Male,37,5,51227.34,4,1,0,63123.53,1,Churned,Inactive
109479,Customer9479,604,France,Female,55,4,241904.81,1,0,0,131167.35,0,Retained,Inactive
109480,Customer9480,436,Germany,Male,20,7,13838.79,2,1,0,109870.08,0,Retained,Inactive
109481,Customer9481,803,Spain,Male,36,6,199665.42,1,1,0,82651.81,1,Churned,Inactive
109482,Customer9482,510,France,Female,45,0,68555.28,2,0,1,198424.29,0,Retained,Active
109483,Customer9483,374,Germany,Female,69,1,51370.64,1,0,0,74394.34,0,Retained,Inactive
109484,Customer9484,735,France,Male,50,5,201992.91,2,1,1,178396.74,0,Retained,Active
109485,Customer9485,773,Germany,Male,61,9,17548.48,1,1,1,117049.32,0,Retained,Active
109486,Customer9486,667,Germany,Female,47,5,154847.14,2,1,1,73882.58,0,Retained,Active
109487,Customer9487,739,Germany,Male,43,10,50771.27,4,1,0,191517.19,0,Retained,Inactive
109488,Customer9488,501,Germany,Female,75,2,194376.5,2,1,1,62933.22,0,Retained,Active
109489,Customer9489,722,France,Male,51,5,121321.35,3,1,1,141646.77,0,Retained,Active
109490,Customer9490,595,Spain,Female,31,9,140450.35,3,0,1,128163.31,0,Retained,Active
109491,Customer9491,795,France,Female,30,2,77072.2,1,1,1,30279.48,0,Retained,Active
109492,Customer9492,631,Germany,Female,47,10,8068.52,1,0,0,137793.63,1,Churned,Inactive
109493,Customer9493,386,Spain,Male,36,2,122903.01,1,0,0,39004.51,0,Retained,Inactive
109494,Customer9494,372,Germany,Male,65,6,59216.7,2,1,1,73748.14,0,Retained,Active
109495,Customer9495,528,France,Female,43,5,36704.13,4,0,0,129126.67,0,Retained,Inactive
109496,Customer9496,617,Germany,Male,18,7,59464.6,3,0,1,159855.77,1,Churned,Active
109497,Customer9497,608,France,Male,39,7,62927.05,4,1,1,146025.35,0,Retained,Active
109498,Customer9498,650,Germany,Female,32,7,184210.03,1,1,0,159672.86,1,Churned,Inactive
109499,Customer9499,497,Spain,Male,34,9,242755.9,2,1,0,96066.93,0,Retained,Inactive
109500,Customer9500,811,Germany,Female,41,10,234009.79,1,0,0,173993.85,0,Retained,Inactive
109501,Customer9501,694,Spain,Male,38,7,216449.96,4,1,1,147823.11,0,Retained,Active
109502,Customer9502,750,Spain,Female,26,1,218881.26,1,0,0,148456.51,0,Retained,Inactive
109503,Customer9503,822,Spain,Female,44,1,85041.71,3,1,0,105555.04,0,Retained,Inactive
109504,Customer9504,588,Spain,Male,52,5,79948.3,3,0,0,17594.82,0,Retained,Inactive
109505,Customer9505,767,Spain,Female,41,8,111372.59,4,1,0,161368.71,1,Churned,Inactive
109506,Customer9506,488,Spain,Male,73,4,231755.16,1,0,1,31753.64,0,Retained,Active
109507,Customer9507,786,Germany,Male,46,10,176601.12,2,0,1,134738.75,0,Retained,Active
109508,Customer9508,479,Spain,Female,24,3,149577.5,1,0,0,109406.3,0,Retained,Inactive
109509,Customer9509,588,France,Female,33,5,29059.81,1,1,0,188227.85,0,Retained,Inactive
109510,Customer9510,367,Spain,Male,54,6,54003.65,1,1,1,199818.27,0,Retained,Active
109511,Customer9511,575,Spain,Male,28,7,220237.65,2,1,0,100456.23,0,Retained,Inactive
109512,Customer9512,814,Germany,Female,53,2,104489.58,3,0,1,53286.16,1,Churned,Active
109513,Customer9513,498,France,Male,43,2,224413.8,3,0,0,98340.08,0,Retained,Inactive
109514,Customer9514,431,Germany,Female,56,0,120811.89,2,0,0,107167.43,1,Churned,Inactive
109515,Customer9515,731,France,Male,73,8,167922.57,1,0,1,30600.13,1,Churned,Active
109516,Customer9516,526,Germany,Male,74,2,9534.43,3,1,0,88668.94,1,Churned,Inactive
109517,Customer9517,611,Germany,Female,54,2,232023.61,1,0,0,39936.3,0,Retained,Inactive
109518,Customer9518,749,Spain,Male,65,4,202638.88,2,0,0,74531.14,1,Churned,Inactive
109519,Customer9519,492,France,Male,31,10,107658.01,2,0,1,186189.75,0,Retained,Active
109520,Customer9520,630,Spain,Female,62,3,202635.33,1,0,0,65201.45,1,Churned,Inactive
109521,Customer9521,377,Germany,Female,55,8,189299.24,4,0,1,125792.96,0,Retained,Active
109522,Customer9522,680,Spain,Female,37,10,35562.59,4,1,1,98858.77,1,Churned,Active
109523,Customer9523,846,Germany,Female,53,0,61200.17,3,0,1,36909.91,0,Retained,Active
109524,Customer9524,373,Spain,Female,73,5,99191.7,2,1,1,81785.42,0,Retained,Active
109525,Customer9525,553,Spain,Female,49,7,13098.78,4,0,0,120578.24,0,Retained,Inactive
109526,Customer9526,761,France,Male,49,1,50117.48,2,0,1,21644.4,0,Retained,Active
109527,Customer9527,658,Spain,Male,53,10,73882.54,1,0,0,54687.99,0,Retained,Inactive
109528,Customer9528,538,Spain,Female,61,1,248147.21,1,0,0,134729.03,1,Churned,Inactive
109529,Customer9529,811,France,Male,79,5,55898.32,3,0,0,180845.98,0,Retained,Inactive
109530,Customer9530,706,Spain,Male,73,9,119114.11,2,1,1,172467.47,0,Retained,Active
109531,Customer9531,353,Spain,Female,70,1,59705.77,2,1,1,125370.75,0,Retained,Active
109532,Customer9532,757,France,Male,33,4,156766.36,4,1,1,154907.01,1,Churned,Active
109533,Customer9533,653,Germany,Female,18,0,41929.78,3,1,1,83029.93,1,Churned,Active
109534,Customer9534,750,France,Male,23,4,106077.76,2,0,1,88231.91,0,Retained,Active
109535,Customer9535,649,Germany,Male,23,2,45365.48,2,1,1,62671.09,0,Retained,Active
109536,Customer9536,579,Germany,Female,56,0,211695.04,4,0,0,39171.97,1,Churned,Inactive
109537,Customer9537,390,Spain,Female,29,9,55966.82,3,1,1,46297.44,0,Retained,Active
109538,Customer9538,403,Spain,Male,74,10,233168.07,4,1,0,80589.5,0,Retained,Inactive
109539,Customer9539,760,Spain,Female,27,6,213438.92,4,0,0,20494.81,1,Churned,Inactive
109540,Customer9540,469,Spain,Male,33,7,207475.94,2,1,0,93179.4,0,Retained,Inactive
109541,Customer9541,826,France,Male,68,6,237713.46,3,0,1,181542.41,0,Retained,Active
109542,Customer9542,667,France,Male,41,0,153565.28,2,0,0,198818.9,0,Retained,Inactive
109543,Customer9543,533,France,Female,59,6,46735.12,2,0,0,118433.59,0,Retained,Inactive
109544,Customer9544,443,France,Female,31,3,101424.49,1,0,1,72931.35,0,Retained,Active
109545,Customer9545,831,France,Male,66,2,142967.74,3,1,0,132081.95,0,Retained,Inactive
109546,Customer9546,415,Germany,Female,43,2,65275.06,3,0,0,72196.53,1,Churned,Inactive
109547,Customer9547,554,France,Male,40,5,210766.0,2,1,0,82491.22,0,Retained,Inactive
109548,Customer9548,416,Germany,Male,34,9,182763.33,3,1,0,140222.68,1,Churned,Inactive
109549,Customer9549,600,France,Female,47,4,185652.46,3,1,1,17080.26,0,Retained,Active
109550,Customer9550,701,France,Male,73,0,244362.33,3,1,0,180429.01,0,Retained,Inactive
109551,Customer9551,658,Spain,Male,20,5,41329.21,3,0,1,131713.04,0,Retained,Active
109552,Customer9552,397,Spain,Male,56,2,76660.6,3,1,0,165119.04,1,Churned,Inactive
109553,Customer9553,739,Germany,Male,76,7,27724.88,2,1,0,65347.85,0,Retained,Inactive
109554,Customer9554,734,France,Male,64,0,214917.95,3,1,1,48035.22,1,Churned,Active
109555,Customer9555,409,Spain,Female,78,7,138944.52,3,0,1,21744.86,1,Churned,Active
109556,Customer9556,742,France,Male,35,2,249644.09,3,0,0,187329.93,0,Retained,Inactive
109557,Customer9557,554,Germany,Female,47,6,17997.24,2,0,0,94972.37,1,Churned,Inactive
109558,Customer9558,817,France,Male,24,3,20262.04,4,1,1,176407.42,0,Retained,Active
109559,Customer9559,580,Spain,Male,77,4,96375.17,2,1,0,15783.62,0,Retained,Inactive
109560,Customer9560,391,France,Female,57,5,222613.18,1,0,0,16740.17,0,Retained,Inactive
109561,Customer9561,398,Spain,Male,57,1,77243.03,2,1,0,34106.38,0,Retained,Inactive
109562,Customer9562,595,Germany,Female,60,3,217765.82,1,1,1,78386.86,0,Retained,Active
109563,Customer9563,493,France,Female,20,6,183828.21,2,0,0,40464.48,0,Retained,Inactive
109564,Customer9564,681,Spain,Male,69,4,36568.51,4,0,1,156055.81,0,Retained,Active
109565,Customer9565,372,Germany,Male,51,2,9418.97,3,0,1,16086.35,0,Retained,Active
109566,Customer9566,652,Spain,Female,31,2,213442.62,2,0,1,30580.35,0,Retained,Active
109567,Customer9567,763,Spain,Female,52,4,66981.34,3,1,1,32462.43,0,Retained,Active
109568,Customer9568,578,Spain,Female,55,9,21522.08,1,1,0,25652.19,0,Retained,Inactive
109569,Customer9569,406,Germany,Female,35,3,155045.97,1,0,0,173031.54,0,Retained,Inactive
109570,Customer9570,654,Spain,Female,54,9,70660.67,4,1,1,142119.63,1,Churned,Active
109571,Customer9571,692,Spain,Female,71,10,131362.11,3,0,1,80846.48,0,Retained,Active
109572,Customer9572,791,France,Female,41,3,28946.97,4,0,0,185674.72,0,Retained,Inactive
109573,Customer9573,471,Spain,Female,78,8,55661.42,1,0,0,124942.33,1,Churned,Inactive
109574,Customer9574,838,Spain,Male,19,5,123333.89,1,0,1,128691.59,0,Retained,Active
109575,Customer9575,420,Spain,Female,69,0,171964.05,4,1,0,148812.34,0,Retained,Inactive
109576,Customer9576,383,Spain,Female,48,1,12336.44,3,0,1,180354.91,0,Retained,Active
109577,Customer9577,638,France,Male,41,10,19347.0,1,1,1,140401.81,0,Retained,Active
109578,Customer9578,498,France,Female,49,0,167370.15,4,1,0,163130.23,0,Retained,Inactive
109579,Customer9579,414,Germany,Male,29,0,154552.45,4,1,0,135002.88,0,Retained,Inactive
109580,Customer9580,394,Germany,Female,18,6,94575.14,4,1,0,178819.47,1,Churned,Inactive
109581,Customer9581,499,France,Female,39,8,129754.72,4,0,1,102093.22,0,Retained,Active
109582,Customer9582,730,France,Female,20,6,121079.15,2,1,0,83901.04,0,Retained,Inactive
109583,Customer9583,504,France,Male,67,10,85585.24,3,1,1,86770.79,0,Retained,Active
109584,Customer9584,744,Germany,Female,73,3,23554.15,4,0,1,113899.09,0,Retained,Active
109585,Customer9585,759,Spain,Female,41,5,15279.95,1,1,0,86816.76,1,Churned,Inactive
109586,Customer9586,697,France,Male,23,3,22698.39,3,0,0,92546.8,0,Retained,Inactive
109587,Customer9587,400,Germany,Male,20,4,177108.94,4,1,1,72394.07,1,Churned,Active
109588,Customer9588,703,Spain,Female,42,10,195774.47,1,0,1,38043.9,0,Retained,Active
109589,Customer9589,784,Germany,Male,29,4,140091.88,3,1,0,105040.38,0,Retained,Inactive
109590,Customer9590,811,Germany,Female,37,4,210107.47,3,0,0,165237.6,0,Retained,Inactive
109591,Customer9591,641,France,Female,23,8,188464.39,1,1,0,62642.8,0,Retained,Inactive
109592,Customer9592,493,France,Male,20,2,65236.47,2,0,1,60710.75,0,Retained,Active
109593,Customer9593,648,Spain,Male,43,6,70060.53,1,0,0,141525.37,1,Churned,Inactive
109594,Customer9594,781,France,Male,76,10,44916.74,1,0,0,27962.89,0,Retained,Inactive
109595,Customer9595,713,Spain,Female,73,5,242622.37,1,0,1,53991.91,1,Churned,Active
109596,Customer9596,690,Spain,Male,58,4,106040.69,2,0,1,107608.26,0,Retained,Active
109597,Customer9597,656,Spain,Female,56,4,232459.2,1,1,1,47178.87,0,Retained,Active
109598,Customer9598,608,Spain,Male,65,3,40241.58,4,0,1,106087.82,0,Retained,Active
109599,Customer9599,801,Spain,Female,38,8,39254.74,2,0,0,160625.89,0,Retained,Inactive
109600,Customer9600,559,Germany,Male,34,7,154559.05,3,1,0,175090.96,0,Retained,Inactive
109601,Customer9601,440,France,Male,60,6,221663.72,1,1,1,96055.24,1,Churned,Active
109602,Customer9602,848,France,Female,73,3,49188.41,4,1,1,168670.53,0,Retained,Active
109603,Customer9603,542,France,Female,68,7,14693.76,1,1,0,152366.74,1,Churned,Inactive
109604,Customer9604,629,France,Male,57,7,230758.4,2,1,1,91192.17,1,Churned,Active
109605,Customer9605,601,Germany,Male,36,5,124919.61,3,0,1,32843.69,0,Retained,Active
109606,Customer9606,695,Germany,Male,43,10,32980.89,1,0,1,184705.46,1,Churned,Active
109607,Customer9607,792,Germany,Male,18,2,166196.75,2,0,0,115292.1,0,Retained,Inactive
109608,Customer9608,570,Germany,Male,62,7,74834.65,2,1,1,94523.13,0,Retained,Active
109609,Customer9609,805,France,Female,44,1,40661.67,2,0,0,108496.92,0,Retained,Inactive
109610,Customer9610,836,France,Female,54,6,111364.14,4,1,1,135962.99,1,Churned,Active
109611,Customer9611,745,Germany,Female,43,5,120042.05,1,0,1,43101.45,0,Retained,Active
109612,Customer9612,361,Germany,Male,62,2,118804.9,2,1,1,78330.93,1,Churned,Active
109613,Customer9613,752,France,Female,29,7,33667.68,1,0,0,115990.1,0,Retained,Inactive
109614,Customer9614,625,France,Female,35,9,27776.75,4,1,0,138239.57,0,Retained,Inactive
109615,Customer9615,667,Spain,Female,29,3,218016.66,3,1,0,93689.32,0,Retained,Inactive
109616,Customer9616,805,France,Male,35,10,164440.58,4,0,1,47157.74,0,Retained,Active
109617,Customer9617,489,France,Male,21,2,157454.74,4,0,1,139727.39,0,Retained,Active
109618,Customer9618,353,Spain,Male,73,1,132378.85,3,1,1,195213.3,0,Retained,Active
109619,Customer9619,783,Germany,Male,49,5,74889.54,4,1,1,172294.75,0,Retained,Active
109620,Customer9620,728,Spain,Male,63,10,84534.87,4,1,1,169271.3,0,Retained,Active
109621,Customer9621,367,France,Male,71,4,127717.37,3,0,0,166947.79,0,Retained,Inactive
109622,Customer9622,568,Germany,Female,51,9,202679.79,3,0,1,95873.81,1,Churned,Active
109623,Customer9623,419,Germany,Female,63,0,73036.96,1,1,1,83598.35,0,Retained,Active
109624,Customer9624,407,France,Male,77,1,180548.7,1,0,0,53377.92,1,Churned,Inactive
109625,Customer9625,715,Germany,Male,42,2,45191.57,1,1,1,149997.36,0,Retained,Active
109626,Customer9626,400,Germany,Male,18,4,209939.7,3,0,0,199738.81,0,Retained,Inactive
109627,Customer9627,497,Spain,Male,55,1,157913.7,3,1,0,77168.02,0,Retained,Inactive
109628,Customer9628,640,France,Male,52,8,72073.07,2,1,1,25510.61,0,Retained,Active
109629,Customer9629,484,Germany,Male,69,7,112388.37,3,1,0,147450.18,0,Retained,Inactive
109630,Customer9630,488,France,Female,67,4,108948.29,3,0,0,90795.65,0,Retained,Inactive
109631,Customer9631,628,France,Male,31,4,106154.87,3,1,1,49246.33,0,Retained,Active
109632,Customer9632,444,Spain,Male,38,7,57283.29,2,0,1,46811.48,0,Retained,Active
109633,Customer9633,489,Germany,Male,80,4,163879.81,4,1,0,31027.08,0,Retained,Inactive
109634,Customer9634,371,Spain,Male,42,4,184600.34,2,0,1,196018.68,0,Retained,Active
109635,Customer9635,675,Spain,Male,27,4,214321.1,3,0,1,124454.75,0,Retained,Active
109636,Customer9636,502,Germany,Female,38,3,101546.87,3,1,0,61052.49,0,Retained,Inactive
109637,Customer9637,616,Germany,Female,72,0,108230.48,2,1,1,110386.93,1,Churned,Active
109638,Customer9638,625,Spain,Male,69,0,145724.35,4,0,1,117444.68,0,Retained,Active
109639,Customer9639,499,Spain,Female,28,7,155791.83,3,0,1,118569.55,0,Retained,Active
109640,Customer9640,846,Germany,Male,69,1,144647.4,1,0,0,31591.92,0,Retained,Inactive
109641,Customer9641,600,Germany,Male,66,4,145740.97,4,0,0,195144.05,0,Retained,Inactive
109642,Customer9642,710,Spain,Female,19,2,87504.39,1,1,0,123219.58,0,Retained,Inactive
109643,Customer9643,683,Germany,Male,69,6,70656.33,3,1,1,130897.81,0,Retained,Active
109644,Customer9644,807,Spain,Male,36,4,13243.7,3,0,0,102798.35,0,Retained,Inactive
109645,Customer9645,738,France,Female,22,8,239587.71,4,0,0,152039.47,0,Retained,Inactive
109646,Customer9646,592,Germany,Female,64,4,27831.89,4,0,1,15177.18,0,Retained,Active
109647,Customer9647,795,Germany,Female,50,6,153995.71,2,0,1,141446.94,0,Retained,Active
109648,Customer9648,370,Spain,Male,44,4,123420.08,3,1,0,145372.77,0,Retained,Inactive
109649,Customer9649,362,Germany,Female,59,1,50552.26,4,0,1,72709.99,1,Churned,Active
109650,Customer9650,443,Spain,Female,41,0,102501.97,3,1,1,133357.12,0,Retained,Active
109651,Customer9651,485,Spain,Male,45,4,178867.85,4,0,1,166933.54,0,Retained,Active
109652,Customer9652,650,Spain,Male,25,5,29119.2,3,1,1,51526.62,1,Churned,Active
109653,Customer9653,749,France,Female,59,9,173288.8,3,1,1,39424.4,0,Retained,Active
109654,Customer9654,622,Spain,Male,55,0,44250.36,1,1,0,45798.91,0,Retained,Inactive
109655,Customer9655,640,France,Male,66,10,214367.91,4,0,1,24392.36,0,Retained,Active
109656,Customer9656,408,France,Female,60,9,120270.2,3,0,0,183541.33,0,Retained,Inactive
109657,Customer9657,735,France,Male,29,6,194785.15,3,0,1,157417.87,0,Retained,Active
109658,Customer9658,674,Germany,Male,33,8,99680.57,3,0,0,118460.46,0,Retained,Inactive
109659,Customer9659,691,Germany,Male,43,9,118564.41,1,0,0,80836.34,0,Retained,Inactive
109660,Customer9660,563,France,Female,53,4,130324.1,3,0,0,141782.99,0,Retained,Inactive
109661,Customer9661,736,Spain,Male,52,5,119259.38,4,1,1,135480.53,0,Retained,Active
109662,Customer9662,479,Spain,Female,59,7,189425.24,4,1,0,78986.39,0,Retained,Inactive
109663,Customer9663,693,France,Female,34,9,184676.13,1,0,1,105052.33,1,Churned,Active
109664,Customer9664,365,Germany,Female,48,7,48283.85,2,0,0,23505.75,0,Retained,Inactive
109665,Customer9665,354,France,Female,46,3,158112.69,3,1,0,142876.29,0,Retained,Inactive
109666,Customer9666,541,Germany,Female,52,10,237206.49,2,0,0,54003.59,0,Retained,Inactive
109667,Customer9667,664,France,Male,41,2,160713.81,3,0,1,89935.91,1,Churned,Active
109668,Customer9668,430,Spain,Female,24,3,66531.41,4,1,0,79393.64,0,Retained,Inactive
109669,Customer9669,557,France,Male,66,6,222703.98,3,1,0,162147.57,1,Churned,Inactive
109670,Customer9670,835,Spain,Female,40,5,242869.52,2,0,1,40211.87,0,Retained,Active
109671,Customer9671,596,Germany,Male,40,8,124731.8,1,0,1,196381.2,0,Retained,Active
109672,Customer9672,646,France,Female,25,6,23979.89,2,1,0,106946.13,0,Retained,Inactive
109673,Customer9673,390,Spain,Female,64,0,182802.95,2,1,1,15816.24,0,Retained,Active
109674,Customer9674,518,France,Male,37,1,238175.02,1,1,1,153732.69,0,Retained,Active
109675,Customer9675,734,France,Male,60,4,148587.48,3,1,1,68018.9,0,Retained,Active
109676,Customer9676,824,France,Female,40,1,124445.76,4,1,1,65581.53,0,Retained,Active
109677,Customer9677,436,Spain,Female,75,7,6045.35,3,1,1,118234.48,0,Retained,Active
109678,Customer9678,419,Germany,Male,45,7,53173.52,2,0,0,135425.18,0,Retained,Inactive
109679,Customer9679,734,France,Female,55,7,67056.53,1,1,1,97355.08,0,Retained,Active
109680,Customer9680,541,France,Male,68,10,132253.2,2,0,0,185547.14,0,Retained,Inactive
109681,Customer9681,761,Germany,Male,57,4,172909.68,1,0,1,158401.33,0,Retained,Active
109682,Customer9682,445,France,Female,34,7,30246.7,3,0,1,99144.64,0,Retained,Active
109683,Customer9683,724,France,Female,44,7,72504.19,1,0,1,161008.0,0,Retained,Active
109684,Customer9684,562,France,Male,31,9,25099.29,1,0,1,149611.01,0,Retained,Active
109685,Customer9685,483,Germany,Female,33,9,185226.4,2,1,1,35255.08,0,Retained,Active
109686,Customer9686,443,Spain,Male,49,5,165785.94,1,1,1,102687.19,0,Retained,Active
109687,Customer9687,493,Spain,Male,69,8,162659.16,2,1,0,155075.96,0,Retained,Inactive
109688,Customer9688,814,Germany,Male,36,8,154596.4,3,1,0,82842.75,0,Retained,Inactive
109689,Customer9689,476,Germany,Female,45,7,249567.98,1,0,0,192255.86,0,Retained,Inactive
109690,Customer9690,409,Germany,Female,29,8,153870.97,2,0,1,73036.84,0,Retained,Active
109691,Customer9691,737,Spain,Male,68,3,134398.91,2,1,0,177962.34,0,Retained,Inactive
109692,Customer9692,549,Germany,Female,42,4,249846.48,1,0,0,51009.93,0,Retained,Inactive
109693,Customer9693,488,France,Female,53,3,119003.55,1,1,1,131749.3,0,Retained,Active
109694,Customer9694,746,Germany,Male,55,0,208740.11,1,1,1,27747.77,1,Churned,Active
109695,Customer9695,685,Germany,Male,70,10,187577.86,2,0,0,42209.92,0,Retained,Inactive
109696,Customer9696,500,Germany,Female,51,2,28789.83,2,0,1,119297.97,0,Retained,Active
109697,Customer9697,425,Germany,Female,79,5,10716.56,2,1,1,63918.73,0,Retained,Active
109698,Customer9698,638,France,Female,22,1,122768.84,3,0,0,181093.42,1,Churned,Inactive
